user_id;segment_id;segment_name;assigned_rewards
512463;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512495;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512536;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512552;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512556;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512587;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512589;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512596;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512598;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512610;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512623;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
512628;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512631;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512655;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512671;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512677;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
512680;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512691;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512693;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512695;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512696;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512704;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
512706;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512780;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512786;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512787;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512791;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512801;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512826;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512831;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512835;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512846;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512848;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512880;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512887;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512888;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512900;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512904;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512922;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512943;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512945;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512976;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
512984;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
512999;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513004;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513005;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513006;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513026;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513030;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513031;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513058;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513089;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513090;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513093;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513096;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513103;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513126;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513164;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513216;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513220;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513221;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513227;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513233;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513237;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513241;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
513242;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513259;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513289;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513296;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513317;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
513322;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513338;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513339;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513347;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513366;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513381;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513387;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513397;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513402;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513408;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513422;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513438;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513441;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513470;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
513495;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513497;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513509;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513543;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513546;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
513555;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513568;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513569;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513582;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513602;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
513611;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513613;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513620;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
513625;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513627;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513628;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513638;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
513659;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
